Customer_ID,Age,Gender,CreditScore,Tenure,Balance,NumOfProducts,Education,HasTravelCard,HasCashBackCard,HasPointsCard,HasRewardsCard,HasSecuredCard,Transaction_Count,Avg_Transaction_Value,EstimatedSalary
181,46,M,806,5,110343.81952615039,1,5,0,1,1,1,0,4,177.9501404882626,102551.54719360503
386,18,M,306,1,728.7198072417978,1,2,0,1,1,0,1,1,30.163736549274745,47043.499521383346
847,22,F,309,0,9310.736360725348,1,2,1,1,1,0,1,1,40.800789209539154,22331.352113015535
776,22,M,348,0,6602.585051113034,1,1,0,0,0,0,0,1,33.577321317188755,49837.53861682031
4,64,M,840,9,193935.74583877038,5,6,1,0,1,1,0,4,474.92450933990324,141922.6543144092
608,50,F,820,6,107725.3319287673,1,5,0,0,0,1,0,4,140.39864709650956,128795.30572256068
524,21,F,305,1,9611.824102255985,1,1,1,1,0,1,1,1,36.45974801865144,24538.427166361118
341,19,F,391,1,1734.2973877423485,1,2,0,1,1,0,1,1,32.79467494255888,41465.28087998334
718,61,M,838,9,197555.4438081613,6,6,1,1,1,0,0,4,495.11536345456034,144947.73791842652
81,46,F,806,6,148999.5337474904,1,4,0,0,1,1,1,4,120.35186364808872,135463.85120755082
71,18,F,397,0,640.2826682322838,1,2,0,1,1,1,1,1,32.553135618039626,45619.47374106834
102,21,F,397,1,688.9418052165619,1,2,0,1,0,1,1,1,35.309489222357264,39735.54744757284
592,47,F,847,6,129799.23448451469,1,6,1,1,1,1,0,4,163.89563487250715,108223.3007659187
973,18,M,336,1,4215.3743142521525,1,1,0,1,1,0,0,1,47.124712916901146,30666.97167696488
117,61,M,800,9,194851.38335781448,6,6,1,0,1,1,1,4,424.9986507340114,143545.80980666305
480,44,M,818,5,111014.41331082028,1,4,0,0,0,1,1,4,118.82683073180473,130033.08122813301
670,23,F,385,1,4522.202566087794,1,2,1,1,0,1,0,1,39.08542157074211,46645.150724788786
85,45,M,801,6,129136.85734667849,1,4,1,0,1,1,1,4,246.9160018446694,122095.05872072138
875,47,F,832,6,103268.48779570709,1,4,0,1,1,1,1,4,207.42693313038373,107748.19968449637
672,21,M,327,1,9151.522801999965,1,2,0,1,1,0,1,1,47.41397942330887,21475.508801686163
750,47,F,844,6,148406.06617045507,1,6,0,0,0,0,1,4,120.95277412229164,128441.0625367791
887,23,F,320,1,7568.762863830652,1,2,1,1,1,1,0,1,23.00380096017393,25690.92913488015
605,46,M,827,5,149771.7157499512,1,5,0,1,0,1,0,4,146.60384193215356,129428.81218407793
183,23,F,347,0,9485.031358587292,1,1,1,1,0,1,1,1,37.57482873894336,34085.16454348867
858,67,M,829,9,196598.35120616545,6,6,1,0,1,0,1,4,494.3692845977688,142024.92189842067
45,44,F,800,5,140057.42805238694,1,5,1,0,0,1,1,4,211.67950553541434,105979.46197727983
283,19,F,321,0,9564.320261890349,1,1,0,1,1,0,0,1,33.38896351726015,39604.036665400694
963,24,F,328,1,8562.283455164448,1,2,1,1,0,0,0,1,33.490153232198125,48889.31738257369
137,61,F,814,9,196453.25458408045,5,6,1,1,1,0,1,4,403.6228611960771,143696.67537029542
864,23,M,309,1,6045.830748859347,1,2,1,1,1,0,1,1,37.01112333729269,32588.41879442386
416,41,M,844,5,139270.804560748,1,6,0,1,0,1,1,4,138.99638035562035,141821.5032574163
719,65,F,786,9,192919.66251108478,5,6,1,1,1,0,1,4,445.2917942547931,141001.50470862715
521,21,F,371,0,9003.813132201705,1,2,0,1,0,0,1,1,27.442365284414404,30743.841592869085
593,48,M,841,5,128628.44024600946,1,5,0,1,0,1,0,4,233.2097761455841,128686.08527233702
828,61,F,789,9,192582.52273249568,6,6,0,1,1,1,1,4,489.3384250407077,148593.64777613938
187,60,M,842,9,193133.56625872853,6,6,1,1,1,1,1,4,468.8363398911656,142728.6718314726
810,49,M,830,5,106847.24957056803,1,6,0,1,0,1,0,4,155.9755035034492,125714.28374204665
987,18,M,391,0,6550.761207812524,1,2,1,1,0,0,1,1,27.19666131197152,36103.12152939269
542,21,M,383,1,9751.817563737915,1,1,0,1,1,1,1,1,38.13481003759494,41915.79889801894
463,62,M,800,9,195813.49502441924,5,6,1,1,1,1,0,4,495.30276418351735,141553.36502429986
810,21,M,357,0,8746.223281862605,1,1,0,1,1,0,0,1,27.113766855287896,29372.127280977245
912,46,M,804,6,121125.99200812513,1,4,0,1,1,1,1,4,260.14521421803465,103990.73825506952
702,46,M,816,6,145955.07152114433,1,6,1,1,0,1,0,4,290.21061354020753,112480.7748758092
852,19,F,351,0,1493.2931804111304,1,2,0,1,1,0,0,1,41.159190073812326,26269.94349135023
315,63,M,814,9,195994.71939071413,5,6,1,0,1,1,1,4,490.00648041802845,141421.942898549
737,41,M,827,5,115171.17166107855,1,5,0,1,0,1,0,4,191.08252523831314,141969.0243136687
558,19,F,306,1,6387.714935735168,1,1,1,1,0,1,1,1,46.14825886667079,37330.80799429459
330,19,F,389,0,824.5540457165879,1,2,0,1,0,0,0,1,48.71487849318715,33765.775106436566
863,46,F,831,5,100251.57505934294,1,6,1,0,0,1,1,4,136.96809997218128,134957.9895510288
830,45,F,829,6,119381.70681776426,1,5,1,0,1,0,0,4,297.4315329580295,100197.81417409315
988,65,M,845,9,199333.96926356916,6,6,1,0,1,1,0,4,435.7934882177386,144863.47892148432
132,64,M,784,9,198886.43686462656,5,6,0,1,1,1,1,4,423.8841175588362,148365.38727926413
147,66,F,799,9,190871.51209870435,6,6,1,0,0,0,1,4,419.8103422344318,146708.89086421122
489,24,F,314,0,4887.834464037699,1,1,0,1,1,1,0,1,29.36462967893618,34332.27355827468
540,22,M,373,0,8219.399539650056,1,1,0,1,1,0,0,1,20.85971865534082,30046.56451345924
17,61,M,768,9,198091.4137470621,6,6,1,0,0,0,0,4,409.2234754969812,144700.55152555415
403,43,M,838,5,121581.92875273863,1,5,1,0,1,1,0,4,253.17462428190515,111567.51464532924
770,23,M,317,0,2914.7500350090063,1,2,0,1,1,1,1,1,22.88036820410706,27328.88818216357
56,65,M,832,9,199665.52418416328,6,6,1,0,1,1,1,4,444.3135436394508,142355.90749570532
348,44,F,831,6,144804.641417216,1,6,0,0,1,1,0,4,268.2500223207514,120911.14594148812
612,41,F,837,6,132458.21963032897,1,4,0,0,0,1,0,4,178.24752612554994,105581.36487579689
710,67,M,846,9,199987.30986441602,6,6,0,0,1,1,1,4,498.94142720208134,147482.11069248008
232,49,F,827,6,117055.9653831117,1,5,0,0,1,1,0,4,284.5837912322781,146951.38445913652
76,40,M,838,6,113746.51402024596,1,4,0,1,1,1,1,4,158.3630972550333,112878.61154654523
662,44,M,822,5,149057.43078179966,1,4,1,1,1,1,0,4,271.7841261531222,120085.5187401379
588,23,F,399,1,5473.200400049692,1,1,0,1,1,0,1,1,33.73883319659131,31334.545976895643
251,60,F,768,9,191130.1593104356,5,6,1,1,0,1,1,4,405.98494447647334,141371.96797788015
673,62,M,764,9,195799.44835894724,5,6,0,0,1,1,0,4,444.0707465537434,144318.3480933789
962,23,F,380,1,490.15695052549324,1,1,1,1,1,0,0,1,31.135634217809688,40460.390982417965
279,20,M,330,1,3993.373977518323,1,2,1,1,1,1,1,1,46.66771070550408,36202.300039668946
516,19,M,308,0,2548.3749251575105,1,2,1,1,0,0,1,1,20.921096035569477,47237.058929832936
452,53,M,818,5,106479.22060130462,1,5,0,0,0,1,1,4,272.1066045267731,131325.3617187846
559,40,M,813,5,126775.81819759739,1,5,1,0,1,1,1,4,267.68658312627923,111806.58413145348
892,51,F,847,6,127866.93135989031,1,4,0,0,1,1,0,4,138.8213071107015,137870.51937691023
270,48,F,811,5,102434.32468666827,1,5,0,0,0,1,1,4,195.77760633912823,104666.39586104888
127,49,M,810,5,115556.78951442194,1,5,0,1,0,1,1,4,170.1744939664188,136944.0515238431
295,19,F,357,0,7961.825587452552,1,1,0,1,0,0,0,1,35.048884020047566,48006.55505621115
729,65,M,829,9,194558.79403762153,5,6,1,0,0,1,0,4,433.53632802928905,143401.02679517597
266,63,F,753,9,196267.34661529158,6,6,1,0,1,1,1,4,416.9670645923774,142288.85433997048
183,53,F,810,6,124672.24788433131,1,4,0,0,1,1,0,4,102.52244416406246,148316.5901092651
255,19,F,303,1,5895.94913759529,1,2,1,1,1,0,1,1,47.80033554318105,20542.193657610715
837,68,M,770,9,199235.90137403033,6,6,1,0,1,1,1,4,415.61324509820247,143570.50153033226
176,44,F,809,5,115949.7274133311,1,5,0,1,1,1,0,4,171.1809688482646,146056.4102097146
715,40,F,837,6,111991.86030059107,1,6,0,1,0,1,1,4,242.31253601698296,138140.7130250449
975,47,M,831,6,143241.60872567765,1,5,1,1,0,1,1,4,258.4924837799217,112745.17303038522
243,19,M,340,1,5675.471607843389,1,1,1,1,1,1,0,1,41.244214149368936,42986.39492237938
169,43,F,821,5,127026.40030759011,1,6,1,0,0,1,1,4,260.6606625362592,106582.86869715151
456,21,M,351,1,8232.301724443756,1,1,1,1,0,1,1,1,39.865768487154,41085.77948350988
352,23,F,343,1,8763.768914623312,1,1,1,1,1,0,0,1,20.615959342121567,37523.46261472861
149,69,M,823,9,199080.36909076414,5,6,0,0,1,0,1,4,444.10208290983,147179.55773959318
984,53,F,847,5,136314.7731742855,1,4,0,0,1,1,1,4,281.2221882968956,103820.34709734164
513,41,F,805,5,105686.82114687927,1,5,0,0,1,1,1,4,195.87391956861353,144934.70371701336
217,47,M,819,5,114481.06212971365,1,5,0,1,0,1,1,4,174.75390271726002,116430.49619303033
606,64,F,750,9,198210.0524661538,6,6,0,0,1,0,1,4,459.1758755423799,144503.804179135
425,61,M,826,9,193230.99829482744,6,6,1,1,1,1,1,4,453.7916756728945,146114.06580476544
686,41,M,834,6,140155.8541908486,1,4,0,0,0,1,1,4,176.78593062186866,144127.27756953295
657,18,M,377,1,8400.686162257749,1,2,1,1,1,1,1,1,25.900139578431315,41497.93206328324
650,48,M,819,6,131563.86740079863,1,5,1,0,1,1,0,4,113.37796434984051,108201.65156196698
18,24,F,357,0,313.01305226310916,1,2,0,0,1,1,1,1,29.21724206753301,36319.457805195954
694,22,F,365,0,7521.154346009935,1,2,0,1,1,1,0,1,25.16029364168961,20666.867474295104
510,69,M,819,9,199136.18627465426,6,6,1,1,0,1,0,4,417.471146602832,141031.82510290467
61,44,F,832,5,128472.96013938655,1,5,1,1,1,1,0,4,141.81643897464804,112060.15465180171
567,22,M,316,1,1009.9507723815804,1,1,1,1,0,1,1,1,20.08755690633154,41799.37108583702
22,22,M,317,1,5221.806231194398,1,2,0,1,0,1,1,1,34.96162074634768,45225.16022965976
212,21,M,379,0,7897.601414793761,1,1,0,1,0,0,1,1,32.49900420336474,36547.79358874403
986,21,F,309,0,271.4219759908376,1,1,1,1,0,1,1,1,47.65626748447998,31395.24221098141
705,43,F,848,5,102011.93679956425,1,4,1,1,0,1,1,4,292.57292834513316,101284.2478017482
649,65,F,814,9,194292.60743375996,5,6,1,1,1,1,1,4,480.2275148799858,147099.2542757485
786,63,F,832,9,199089.04376795897,6,6,1,0,1,0,1,4,428.677140161098,149247.21630411383
99,62,M,831,9,199835.20593678948,5,6,1,0,1,1,1,4,471.5787087064396,145787.94428553747
693,69,M,777,9,193872.50298061667,6,6,1,1,1,0,0,4,403.7917816125796,143650.76421156808
994,54,F,845,5,119638.88262756685,1,4,0,0,1,1,0,4,287.2161473663271,116935.42661385002
925,24,F,372,1,3870.7036556452645,1,2,1,1,1,1,0,1,39.531802222917,26263.916784848763
916,18,F,398,0,7716.092549879385,1,2,1,1,0,1,0,1,29.066342984719473,38802.40280823174
998,20,M,343,1,723.3436675362703,1,2,1,1,0,0,0,1,44.868337709734554,39817.414997795844
311,66,F,808,9,194531.98765716553,6,6,1,1,0,0,1,4,492.6614092124762,141263.29838159448
392,61,F,764,9,192209.7649974131,5,6,1,0,1,1,0,4,426.9487667953902,147459.9822511879
500,21,M,338,0,9090.515396915105,1,1,1,1,1,1,1,1,29.633390563887158,35963.964373120434
470,61,M,776,9,192217.45837552816,5,6,1,0,1,1,1,4,414.9778683950025,148273.48012222516
460,64,M,770,9,194482.91459774328,6,6,1,1,1,0,0,4,495.52819090047353,148002.60859141988
569,67,M,790,9,190134.13897277619,6,6,1,1,1,1,0,4,438.4180114991741,146395.99299152484
562,24,F,373,0,6201.7425598800155,1,2,0,1,0,1,1,1,49.69443885289549,20306.03839888442
188,64,F,783,9,193148.61670001748,6,6,1,1,1,0,1,4,445.08634565586846,143578.70057225178
107,20,M,306,1,2159.672825015121,1,1,0,1,0,0,1,1,33.24908331245566,48697.08794295143
83,44,F,811,5,134382.2259033383,1,6,0,0,1,1,1,4,169.3187393614359,101568.13733302799
371,68,F,849,9,190796.54995658738,5,6,1,1,1,1,1,4,448.31252335288025,146937.82304904787
878,52,M,807,5,106435.89095090365,1,4,1,0,0,1,0,4,156.09300214235694,110744.66669973284
116,42,F,814,6,108396.66380058113,1,4,1,0,1,0,1,4,167.80956523850023,103530.11043775029
554,44,F,814,5,112928.63826962322,1,4,1,1,1,1,1,4,257.28200116112384,120411.07155475004
37,63,F,761,9,196190.81939901324,6,6,1,0,0,1,1,4,466.3534615796412,143039.53019387438
336,45,F,824,6,113466.95893516265,1,6,1,1,0,1,1,4,284.2833693349449,144754.5484650515
542,69,F,807,9,196703.3330694065,5,6,0,1,1,0,0,4,479.49866681347896,143146.42862291652
45,19,F,324,1,7838.737150387509,1,1,1,1,0,0,1,1,23.12240202479899,35285.44215080166
782,41,M,828,6,106756.77751474055,1,6,0,0,1,1,0,4,231.97148691878488,109609.00456463113
728,67,F,777,9,195229.50112604524,5,6,1,1,0,1,0,4,457.4435674442772,145158.9094804174
592,64,F,817,9,191665.0916943211,5,6,1,1,1,1,0,4,463.12986944007037,148946.03307329415
202,61,F,828,9,192587.16127798206,5,6,1,0,1,1,0,4,404.35617010356464,148377.48135086475
191,66,M,815,9,195257.46489571,6,6,1,0,1,1,1,4,460.0657113018542,145072.3420138438
387,47,M,844,5,142474.6620284764,1,5,1,0,0,1,0,4,246.4037633459659,137404.62707510346
490,63,M,813,9,196273.38690997535,5,6,1,0,1,0,0,4,475.6934614385577,141941.31842108403
736,68,M,773,9,199906.02503984896,5,6,1,1,1,1,1,4,411.828260989662,142622.44675609068
131,67,M,795,9,190355.7357707728,6,6,1,1,1,1,0,4,428.3767620642286,146382.50554319666
175,66,M,829,9,194059.7215981568,5,6,1,1,0,0,1,4,433.15011932160604,146798.48433805336
125,24,F,324,0,7783.195351214038,1,2,0,1,0,1,1,1,49.35152890737678,44450.619167814315
424,67,F,813,9,194870.25482585875,6,6,1,0,1,0,1,4,438.9253535796046,145550.77793713828
932,43,F,835,6,131101.98281070724,1,4,0,1,0,1,1,4,272.12396000311395,109476.90867572941
381,40,M,827,6,127577.05477131654,1,5,0,1,0,1,1,4,272.0818905235232,146464.99742964713
493,46,M,824,6,123165.64149844414,1,5,0,0,0,1,0,4,257.0245163250644,124149.57721131643
975,62,F,815,9,193586.31346883017,6,6,1,0,1,1,0,4,482.3945728848079,148230.35718027022
288,60,M,821,9,196186.7820382084,6,6,1,0,1,0,1,4,465.11471406258244,145004.52118690722
247,52,F,802,6,116119.52087179631,1,4,1,0,0,0,1,4,276.8008365622057,120068.98508058224
812,46,F,803,6,124076.86373883106,1,6,1,1,0,1,0,4,176.1343021215017,120104.7756037908
735,20,M,386,0,8799.079582714045,1,2,0,1,0,0,1,1,21.947883033439542,36544.2377858788
904,21,F,300,0,1199.1756114946418,1,1,0,1,0,0,0,1,45.40956718098259,48529.73046107798
809,20,M,342,0,309.60601754353667,1,1,0,1,1,1,1,1,32.86030723563097,37360.46456432161
991,64,M,791,9,194634.3655700746,5,6,1,0,1,1,0,4,452.6829613512373,147459.60474819972
73,60,F,821,9,195399.86594421492,6,6,1,1,1,0,0,4,415.59775140814827,148461.24743611322
370,51,M,835,6,137703.59916258964,1,4,0,1,0,1,0,4,111.20081820159322,147602.3347818328
12,42,F,846,5,136689.03274282493,1,4,1,1,1,1,0,4,245.6644273117008,143145.91678721228
332,60,F,775,9,199954.7383782336,6,6,1,0,1,0,0,4,435.5719037714864,144160.33202077786
154,69,F,783,9,199558.10412579932,6,6,1,1,1,1,1,4,449.0387945626859,140520.36323029158
28,50,F,814,6,104177.30823692381,1,5,0,0,0,1,0,4,144.19169119314193,110209.6589930943
744,46,M,807,5,131999.80083267865,1,5,0,0,1,1,1,4,293.432578893373,139262.226521926
175,46,M,835,6,116363.24095008189,1,4,0,1,1,1,1,4,257.5134790438095,121587.4273443575
409,62,M,787,9,195635.72098929586,6,6,1,0,1,0,1,4,477.20454210007523,141955.00315273658
650,18,F,344,0,8359.837911935725,1,2,0,1,1,0,0,1,45.82559706681607,31491.159633241867
651,52,M,832,6,100113.36493151473,1,6,1,0,0,1,1,4,190.4337458528783,101612.69336754443
693,53,M,808,5,138710.3358929202,1,4,1,0,0,1,1,4,251.7547610882712,134407.07895312386
523,65,M,803,9,191061.28049422347,6,6,1,1,1,0,1,4,433.81103806415194,141721.092550188
623,68,M,841,9,194119.17503833177,6,6,1,0,0,1,1,4,497.509635922047,143391.91360695733
613,46,F,801,6,136268.15101793228,1,5,0,1,1,0,0,4,240.84130671371364,116549.0211139578
260,50,M,848,5,149496.65113404728,1,6,1,1,1,1,0,4,162.78311572839047,139876.46778202933
886,24,F,368,0,5886.66729748641,1,1,0,1,0,1,1,1,29.956354449241104,41444.82210389227
343,67,F,804,9,198079.17094581734,5,6,1,1,1,0,0,4,451.8922833987546,140047.5189365581
471,23,M,391,1,1859.0959285663666,1,1,1,1,1,0,0,1,23.376112328060852,48537.82410571135
195,43,M,817,6,108037.78212813172,1,6,1,0,1,1,0,4,111.00360338838723,112535.48260081823
179,21,M,342,1,2292.9420748364514,1,1,0,1,1,0,1,1,39.101946222315846,46957.02580579851
919,19,F,350,1,7471.357184994563,1,1,0,1,0,1,1,1,48.768515325624605,36452.90068590359
998,54,F,804,5,128334.58942735799,1,6,1,0,0,1,0,4,186.1595558079466,134399.7347166388
663,62,F,760,9,195688.61823655176,5,6,1,1,1,1,0,4,482.0310850236592,144362.33415208096
457,64,F,806,9,195299.4125457671,6,6,1,0,1,1,0,4,480.3617563450001,143914.52385605263
10,61,M,832,9,194793.57067471975,6,6,1,0,1,0,0,4,413.0489714106486,147844.6196699096
610,42,F,807,6,149228.9306135124,1,5,1,1,0,1,0,4,194.63950926127626,142440.40728493818
905,67,M,768,9,191777.70971665985,6,6,1,0,1,1,0,4,414.49423594504844,148356.1014043606
90,24,F,319,0,6943.144279425015,1,2,0,1,1,1,0,1,34.80330119343434,34266.656040506314
118,62,F,804,9,199785.94659920357,6,6,1,1,1,0,0,4,411.18241911468573,142463.0139210447
684,23,F,305,1,7853.8485187292,1,2,0,1,0,0,0,1,40.461378325653406,39175.33903455923
368,44,M,827,5,106817.55335958468,1,6,0,0,1,1,1,4,181.59468197890948,138401.3600248399
718,23,F,366,0,6169.527519937137,1,2,0,1,1,1,1,1,44.565097466524946,42970.73861241182
651,63,M,792,9,190148.2104823414,6,6,1,1,1,1,1,4,465.2811951866515,145905.01908782055
205,62,F,770,9,193677.37915431737,6,6,1,1,1,1,0,4,462.4043673963356,141258.04280252723
543,61,M,784,9,197476.9294407939,5,6,1,1,1,1,0,4,451.7432230844756,140782.0098197337
644,24,M,315,1,9096.777832344067,1,1,0,1,0,1,1,1,42.03996698971025,46093.21524406571
200,60,F,849,9,192449.0037201906,6,6,1,1,1,1,0,4,466.02740568375935,146166.00857636973
60,43,F,842,5,108022.73424545761,1,5,1,0,1,1,0,4,185.72836315384453,112553.11838994798
827,61,F,751,9,190883.02697067254,6,6,1,1,1,0,0,4,485.36601623549393,149664.59043132584
982,67,F,751,9,190524.97464660538,5,6,1,1,1,0,0,4,440.0768645901373,144982.8666793849
48,41,M,831,5,111360.36786499478,1,4,0,1,1,1,1,4,152.48870270746247,144500.20789367895
98,19,M,391,1,7837.267254729989,1,1,1,1,1,1,1,1,37.99588261596448,28404.304889082625
711,62,M,840,9,197301.1061873998,5,6,1,1,0,0,0,4,450.7362892065322,141150.3527462624
816,22,F,382,1,3973.9986944548423,1,1,1,1,0,1,1,1,25.821686659599006,49830.06355752853
349,53,F,831,5,141116.854430962,1,5,1,0,0,1,1,4,132.26852677800787,122342.38187831863
639,60,M,838,9,197654.5090831954,5,6,1,0,1,0,0,4,447.56888430766645,148392.05241438828
236,18,F,329,1,3502.0318214351432,1,1,0,1,0,0,0,1,30.326884548920596,39426.63809695898
522,20,M,368,0,9188.233083181332,1,2,0,1,1,0,0,1,30.99644509685,29962.436292298633
688,64,F,829,9,199325.96807182618,6,6,1,1,1,1,0,4,491.4661416703532,143296.12027669395
322,46,M,825,6,122719.93247731416,1,4,0,0,0,1,0,4,208.94053206121416,149347.52292521304
404,22,F,342,0,7098.856993546915,1,1,1,0,0,0,0,1,22.51263939947753,31841.851110125594
158,19,M,379,1,3813.63993857636,1,2,1,1,1,0,1,1,36.20524165119004,49429.32037318904
792,63,M,772,9,193655.72293555705,6,6,1,1,1,0,1,4,462.0376630790841,145551.89288388845
273,68,F,768,9,192452.56961011465,5,6,1,1,1,0,0,4,456.9895733539954,145280.27516272903
426,49,F,807,5,116324.55654094779,1,6,0,0,0,1,0,4,245.29708532728287,120225.09580879635
269,23,M,350,0,8563.627087596942,1,2,1,1,1,1,1,1,41.080132814451495,38111.59430416148
364,69,F,757,9,194920.57615961853,5,6,1,1,0,1,1,4,403.95044678180125,146210.2232626553
945,23,F,344,0,4666.971905538085,1,1,0,1,1,1,0,1,25.015134186567476,39569.22136592405
822,63,M,767,9,199856.2846667567,6,6,0,0,1,0,0,4,409.2062670645408,144636.28864138783
552,69,F,786,9,198664.37175937317,6,6,1,1,1,1,1,4,473.05186476226436,144461.14563323042
131,18,F,361,0,2933.0460437896577,1,1,1,1,1,0,0,1,25.432775085269533,26444.584419221454
809,62,F,842,9,193749.15647035625,6,6,1,0,1,1,0,4,442.8076985234572,148294.4406909785
528,22,M,387,0,1513.3288675145352,1,1,0,1,1,0,0,1,41.811830160403346,32850.823087581804
450,63,F,821,9,197133.13594095016,5,6,1,1,1,0,0,4,451.1534489893526,146451.53245111383
141,60,F,752,9,195990.01532693082,6,6,1,1,1,1,1,4,403.05949759114867,145667.78731732257
827,24,F,397,0,8484.789668164116,1,2,0,1,1,0,0,1,45.8870282544815,35116.84952740515
437,60,M,774,9,191607.68584612163,6,6,1,0,1,0,0,4,467.53682751118106,148722.87860871776
255,49,M,823,6,131015.76804733569,1,5,0,1,0,1,1,4,223.65770253087084,145386.30786675398
7,18,M,328,0,9390.801391321424,1,2,0,1,0,1,0,1,21.37451274894388,43282.989091454496
245,48,M,813,5,139348.97371186715,1,5,1,0,0,1,0,4,250.80934350956213,102843.66629512713
278,62,M,820,9,197472.22716153812,6,6,1,0,1,0,0,4,425.5108244546471,141835.62374405537
691,22,F,364,1,2790.410235435611,1,1,1,0,0,1,1,1,36.85695746603428,28404.34248063367
862,62,F,777,9,196818.53300998907,6,6,1,0,0,0,0,4,446.40217870159995,142664.66075407722
214,50,F,842,6,140074.31244235343,1,5,0,1,1,0,0,4,117.4051974426162,130857.18611598155
349,68,M,786,9,196917.23223706122,5,6,1,1,1,0,1,4,428.9119918960592,144438.1827473108
231,50,M,837,5,107767.33078273947,1,6,0,1,0,0,1,4,282.4733483130927,148899.82442262213
604,23,M,318,0,6289.407926109359,1,2,0,1,1,0,1,1,37.84679581618601,47084.3593686051
507,68,M,754,9,191674.18135419744,5,6,1,1,1,1,1,4,491.8359042272226,146932.1321988734
885,21,F,305,1,8184.759865927596,1,1,0,1,1,0,1,1,49.706624623973624,41894.023249287624
723,23,F,368,0,2047.6609999763784,1,2,0,1,1,0,0,1,41.82556376462248,29189.134446376378
737,62,M,751,9,190533.6578868343,6,6,1,1,1,1,0,4,491.26021519119763,144915.07220801394
53,54,F,819,6,108814.16810745298,1,4,1,1,1,1,0,4,298.28588332736115,145761.96992922598
642,64,F,838,9,191945.87105490366,6,6,1,0,1,0,0,4,491.9359197734187,144953.9449517271
937,50,M,840,6,137795.4755971104,1,6,1,1,1,1,1,4,258.58842116392987,124989.8876718187
548,67,F,846,9,199718.5362296724,5,6,0,0,1,0,0,4,421.08838159702793,143133.71316196228
693,18,F,372,0,9740.203100630144,1,2,1,1,1,0,0,1,27.064667534102178,26082.25743649884
388,20,M,356,0,7908.779594871743,1,1,0,1,0,0,1,1,27.231179560163234,34974.58406305569
