,user,item,rating
1558,13,VSPP05,2
1559,13,MSWR03,1
1560,13,VCBA56,2
1562,13,JCGA74,2
1563,13,VSPP24,1
1564,13,MSGT33,2
1565,13,MSGT65,1
1566,13,MSWR06,2
1567,13,VSPP31,2
1568,13,MSGT49,2
1569,13,VSSS10,2
1573,13,MRLP02,2
1574,13,MRLP07,2
1576,13,MSGT03,2
1579,13,VRLP01,2
1580,13,VCBA65,2
1581,13,VSSS06,2
1585,13,MSPP10,2
1586,13,VSPP17,1
1587,13,MSGT44,2
1588,13,VSPP23,1
1589,13,VSPP09,2
1590,13,MSGT35,1
1591,13,MSCA47,2
1596,13,MSGT37,2
1597,13,VSPP07,2
1598,13,MSGT34,2
1599,13,MSGT15,2
1600,13,MSGT52,2
1602,13,URLP07,1
1603,13,MSGT32,3
1604,13,MSGT51,2
1605,13,MSGA43,1
1606,13,MSGT47,1
1607,13,JCGA75,2
1608,13,MSGT17,2
1609,13,MSGT19,2
1611,13,VSPP18,2
1612,14,MSPP02,2
1613,14,MSGT01,2
1614,14,VSPP01,1
1615,14,MRLP01,2
1616,14,UPPP01,1
1617,14,VSPP25,1
1618,14,MSGT91,1
1619,14,VSPP33,2
1620,14,JCGA69,1
1621,14,MSGT18,1
1623,14,VSSS09,2
1624,14,VSPP02,1
1625,14,VSSS01,1
1626,14,VSCA76,1
1627,14,JCUM01,1
1628,14,MSGT66,1
1629,14,VSSS03,1
1630,14,UPDD01,1
1632,14,VSPP29,1
1634,14,VSPP30,2
1637,14,MSWR07,2
1638,14,VSGA17,2
1639,14,MSGT68,2
1640,14,MSGT20,1
1641,14,MSGT30,1
1642,14,VSPP03,1
1643,14,VSPP36,1
1644,14,VSPP20,2
1645,14,MSGT55,2
1646,14,VSSS04,1
1647,14,MSGT16,1
1649,14,VSSS07,1
1650,14,JCGA73,2
1651,14,MSGT62,1
1652,14,MSPP15,2
1653,14,VSPP37,2
1654,14,MSGT40,2
1655,14,VSPP60,1
1657,14,MSGT02,1
1658,14,VSSS02,1
1659,14,MSGT10,1
1661,14,MSGT07,1
1663,14,VSPP04,2
1664,14,MSGT28,2
1665,14,CIS04,1
1667,14,AIS04,2
1668,14,AIS02,1
1669,14,VSSS08,2
1670,14,VSPP32,1
1671,14,MSGT14,1
1672,14,VSPP11,1
1675,14,MSGT12,2
1676,14,VCGA63,1
1677,14,JCGA72,1
1678,14,MSGT11,2
1680,14,MSGT64,1
1681,14,MSGT05,1
1682,14,VSPP05,2
1683,14,MSWR03,1
1684,14,VCBA56,2
1685,14,MSGT08,2
1687,14,VSPP24,1
1688,14,MSGT33,1
1689,14,MSGT65,1
1690,14,MSWR06,1
1691,14,VSPP31,1
1692,14,MSGT49,2
1694,14,MSGT24,1
1695,14,VIGI01,1
1697,14,MRLP02,1
1698,14,MRLP07,1
1701,14,VCBGSC,2
1702,14,MSGT54,1
1703,14,VRLP01,1
1704,14,VCBA65,1
1705,14,VSSS06,1
1706,14,MSGT43,1
1707,14,VSPP15,2
1708,14,MSGT04,1
1709,14,MSPP10,1
1710,14,VSPP17,1
1711,14,MSGT44,2
1712,14,VSPP23,1
1713,14,VSPP09,1
1715,14,MSCA47,1
1716,14,MSGT90,1
1717,14,VCGA67,2
1721,14,VSPP07,2
1722,14,MSGT34,1
1723,14,MSGT15,2
1724,14,MSGT52,2
1725,14,MSGT31,1
1727,14,MSGT32,2
1728,14,MSGT51,1
1729,14,MSGA43,1
1730,14,MSGT47,1
1733,14,MSGT19,2
1736,15,MSPP02,1
1738,15,VSPP01,1
1739,15,MRLP01,1
1740,15,UPPP01,1
1741,15,VSPP25,1
1742,15,MSGT91,1
1743,15,VSPP33,2
1744,15,JCGA69,1
1745,15,MSGT18,1
1746,15,MSWR01,1
1747,15,VSSS09,1
1749,15,VSSS01,1
1750,15,VSCA76,1
1751,15,JCUM01,1
1752,15,MSGT66,1
1754,15,UPDD01,1
1755,15,MSGT26,1
1756,15,VSPP29,1
1757,15,MSPP03,1
1758,15,VSPP30,1
1759,15,URLP01,1
1760,15,MSGT25,1
1761,15,MSWR07,1
1762,15,VSGA17,1
1763,15,MSGT68,1
1765,15,MSGT30,1
1766,15,VSPP03,1
1767,15,VSPP36,1
1768,15,VSPP20,1
1770,15,VSSS04,1
1772,15,VSPP34,1
1773,15,VSSS07,1
1774,15,JCGA73,1
1775,15,MSGT62,1
1776,15,MSPP15,1
1777,15,VSPP37,1
1778,15,MSGT40,1
1779,15,VSPP60,1
1780,15,VIGI06,1
1781,15,MSGT02,1
1783,15,MSGT10,1
1784,15,JCGA70,1
1786,15,VSCA25,1
1787,15,VSPP04,1
1788,15,MSGT28,1
1790,15,CIS02,1
1791,15,AIS04,1
1793,15,VSSS08,1
1795,15,MSGT14,1
1796,15,VSPP11,1
1797,15,MSGT67,1
1799,15,MSGT12,1
1800,15,VCGA63,1
1802,15,MSGT11,1
1805,15,MSGT05,1
1806,15,VSPP05,1
1808,15,VCBA56,1
1809,15,MSGT08,1
1810,15,JCGA74,1
1811,15,VSPP24,1
1812,15,MSGT33,1
1813,15,MSGT65,1
1814,15,MSWR06,1
1815,15,VSPP31,1
1816,15,MSGT49,1
1817,15,VSSS10,1
1819,15,VIGI01,1
1820,15,VSPP14,1
1821,15,MRLP02,1
1822,15,MRLP07,1
1823,15,MSGT46,1
1825,15,VCBGSC,1
1827,15,VRLP01,1
1828,15,VCBA65,1
1829,15,VSSS06,1
1830,15,MSGT43,1
1831,15,VSPP15,1
1834,15,VSPP17,1
1835,15,MSGT44,1
1836,15,VSPP23,1
1837,15,VSPP09,1
1838,15,MSGT35,1
1839,15,MSCA47,1
1840,15,MSGT90,1
1842,15,MSWW04,1
1843,15,MSWR05,1
1845,15,VSPP07,1
1846,15,MSGT34,1
1847,15,MSGT15,1
1848,15,MSGT52,1
1849,15,MSGT31,1
1851,15,MSGT32,2
1853,15,MSGA43,1
1854,15,MSGT47,1
1856,15,MSGT17,1
1857,15,MSGT19,1
1858,15,VACM13,1
1859,15,VSPP18,1
1861,16,MSGT01,1
1862,16,VSPP01,1
1863,16,MRLP01,1
1864,16,UPPP01,1
1865,16,VSPP25,1
1866,16,MSGT91,1
1867,16,VSPP33,2
1869,16,MSGT18,1
1870,16,MSWR01,1
1872,16,VSPP02,1
1876,16,MSGT66,1
1877,16,VSSS03,1
1881,16,MSPP03,1
1882,16,VSPP30,1
1883,16,URLP01,2
1886,16,VSGA17,1
1887,16,MSGT68,1
1889,16,MSGT30,1
1892,16,VSPP20,1
1893,16,MSGT55,1
1895,16,MSGT16,1
1896,16,VSPP34,1
1897,16,VSSS07,1
1898,16,JCGA73,1
1899,16,MSGT62,1
1900,16,MSPP15,1
1902,16,MSGT40,1
1903,16,VSPP60,1
1905,16,MSGT02,1
1906,16,VSSS02,1
1907,16,MSGT10,1
1908,16,JCGA70,1
1909,16,MSGT07,1
1910,16,VSCA25,1
1911,16,VSPP04,1
1912,16,MSGT28,1
1913,16,CIS04,1
1914,16,CIS02,1
1915,16,AIS04,2
1918,16,VSPP32,1
1919,16,MSGT14,1
1920,16,VSPP11,1
1921,16,MSGT67,1
1923,16,MSGT12,1
1924,16,VCGA63,1
1925,16,JCGA72,1
1926,16,MSGT11,1
1927,16,MSGT21,1
1928,16,MSGT64,1
1929,16,MSGT05,1
1930,16,VSPP05,1
1931,16,MSWR03,1
1932,16,VCBA56,1
1934,16,JCGA74,1
1935,16,VSPP24,1
1936,16,MSGT33,1
1937,16,MSGT65,1
1938,16,MSWR06,1
1939,16,VSPP31,1
1940,16,MSGT49,1
1941,16,VSSS10,1
1942,16,MSGT24,1
1944,16,VSPP14,1
1945,16,MRLP02,1
1946,16,MRLP07,1
1948,16,MSGT03,1
1949,16,VCBGSC,1
1950,16,MSGT54,1
1951,16,VRLP01,1
1953,16,VSSS06,1
1954,16,MSGT43,1
1955,16,VSPP15,1
1956,16,MSGT04,1
1958,16,VSPP17,1
1959,16,MSGT44,1
1960,16,VSPP23,1
1961,16,VSPP09,1
1962,16,MSGT35,1
1963,16,MSCA47,1
1964,16,MSGT90,1
1966,16,MSWW04,1
1967,16,MSWR05,1
1968,16,MSGT37,1
1970,16,MSGT34,1
1971,16,MSGT15,1
1972,16,MSGT52,1
1973,16,MSGT31,1
1974,16,URLP07,1
1975,16,MSGT32,1
1976,16,MSGT51,1
1977,16,MSGA43,1
1978,16,MSGT47,1
1979,16,JCGA75,1
1981,16,MSGT19,1
1982,16,VACM13,1
1983,16,VSPP18,1
1984,17,MSPP02,2
1985,17,MSGT01,2
1986,17,VSPP01,2
1988,17,UPPP01,2
1989,17,VSPP25,2
1990,17,MSGT91,2
1991,17,VSPP33,3
1992,17,JCGA69,2
1993,17,MSGT18,2
1994,17,MSWR01,3
1995,17,VSSS09,2
1996,17,VSPP02,1
1999,17,JCUM01,1
2000,17,MSGT66,2
2001,17,VSSS03,1
2003,17,MSGT26,2
2004,17,VSPP29,2
2005,17,MSPP03,2
2007,17,URLP01,2
2008,17,MSGT25,2
2010,17,VSGA17,2
2012,17,MSGT20,2
2013,17,MSGT30,1
2014,17,VSPP03,2
2015,17,VSPP36,1
2016,17,VSPP20,2
2018,17,VSSS04,1
2019,17,MSGT16,2
2020,17,VSPP34,2
2022,17,JCGA73,2
2023,17,MSGT62,2
2024,17,MSPP15,2
2026,17,MSGT40,2
2027,17,VSPP60,2
2028,17,VIGI06,1
2031,17,MSGT10,2
2032,17,JCGA70,1
2033,17,MSGT07,2
2034,17,VSCA25,1
2036,17,MSGT28,3
2037,17,CIS04,3
2038,17,CIS02,2
2040,17,AIS02,2
2041,17,VSSS08,2
2042,17,VSPP32,2
2044,17,VSPP11,1
2045,17,MSGT67,2
2047,17,MSGT12,3
2049,17,JCGA72,2
2051,17,MSGT21,2
2052,17,MSGT64,2
2054,17,VSPP05,2
2056,17,VCBA56,2
2057,17,MSGT08,3
2058,17,JCGA74,2
2059,17,VSPP24,2
2061,17,MSGT65,2
2062,17,MSWR06,2
2063,17,VSPP31,2
2064,17,MSGT49,2
2068,17,VSPP14,2
2069,17,MRLP02,2
2070,17,MRLP07,2
2071,17,MSGT46,2
2074,17,MSGT54,1
2075,17,VRLP01,2
2076,17,VCBA65,2
2077,17,VSSS06,2
2078,17,MSGT43,1
2079,17,VSPP15,2
2080,17,MSGT04,2
2082,17,VSPP17,2
2084,17,VSPP23,1
2085,17,VSPP09,2
2086,17,MSGT35,1
2087,17,MSCA47,2
2088,17,MSGT90,1
2089,17,VCGA67,2
2090,17,MSWW04,2
2091,17,MSWR05,2
2092,17,MSGT37,2
2093,17,VSPP07,3
2094,17,MSGT34,2
2095,17,MSGT15,2
2098,17,URLP07,1
2100,17,MSGT51,2
2101,17,MSGA43,1
2102,17,MSGT47,1
2103,17,JCGA75,3
2104,17,MSGT17,2
2106,17,VACM13,2
2107,17,VSPP18,2
2109,18,MSGT01,3
2110,18,VSPP01,2
2111,18,MRLP01,3
2112,18,UPPP01,2
2113,18,VSPP25,2
2114,18,MSGT91,3
2116,18,JCGA69,2
2119,18,VSSS09,3
2120,18,VSPP02,2
2121,18,VSSS01,2
2122,18,VSCA76,1
2123,18,JCUM01,2
2125,18,VSSS03,2
2129,18,MSPP03,2
2130,18,VSPP30,3
2131,18,URLP01,2
2132,18,MSGT25,2
2133,18,MSWR07,2
2134,18,VSGA17,2
2135,18,MSGT68,2
2136,18,MSGT20,3
2139,18,VSPP36,2
2140,18,VSPP20,2
2141,18,MSGT55,2
2142,18,VSSS04,2
2143,18,MSGT16,2
2144,18,VSPP34,2
2145,18,VSSS07,3
2146,18,JCGA73,2
2147,18,MSGT62,3
2148,18,MSPP15,3
2150,18,MSGT40,3
2154,18,VSSS02,1
2155,18,MSGT10,2
2156,18,JCGA70,2
2157,18,MSGT07,2
2158,18,VSCA25,1
2159,18,VSPP04,2
2161,18,CIS04,3
2162,18,CIS02,3
2163,18,AIS04,3
2165,18,VSSS08,3
2166,18,VSPP32,2
2167,18,MSGT14,2
2168,18,VSPP11,1
2169,18,MSGT67,3
2170,18,VSPP06,2
2171,18,MSGT12,3
2172,18,VCGA63,2
2173,18,JCGA72,2
2174,18,MSGT11,3
2175,18,MSGT21,2
2176,18,MSGT64,3
2177,18,MSGT05,1
2178,18,VSPP05,3
2180,18,VCBA56,2
2182,18,JCGA74,2
2183,18,VSPP24,2
2186,18,MSWR06,2
2187,18,VSPP31,2
2189,18,VSSS10,2
2190,18,MSGT24,2
2191,18,VIGI01,2
2192,18,VSPP14,2
2193,18,MRLP02,2
2194,18,MRLP07,3
2195,18,MSGT46,2
2196,18,MSGT03,3
2197,18,VCBGSC,2
2198,18,MSGT54,2
2199,18,VRLP01,2
2200,18,VCBA65,2
2203,18,VSPP15,2
2204,18,MSGT04,2
2205,18,MSPP10,2
2206,18,VSPP17,2
2207,18,MSGT44,2
2208,18,VSPP23,2
2209,18,VSPP09,3
2210,18,MSGT35,1
2212,18,MSGT90,2
2213,18,VCGA67,2
2216,18,MSGT37,3
2219,18,MSGT15,2
2220,18,MSGT52,2
2222,18,URLP07,2
2224,18,MSGT51,2
2225,18,MSGA43,1
2227,18,JCGA75,3
2228,18,MSGT17,2
2230,18,VACM13,3
2231,18,VSPP18,3
2232,19,MSPP02,2
2234,19,VSPP01,2
2235,19,MRLP01,3
2236,19,UPPP01,1
2237,19,VSPP25,1
2238,19,MSGT91,2
2239,19,VSPP33,3
2241,19,MSGT18,2
2243,19,VSSS09,2
2245,19,VSSS01,2
2246,19,VSCA76,1
2247,19,JCUM01,1
2249,19,VSSS03,1
2250,19,UPDD01,1
2251,19,MSGT26,2
2256,19,MSGT25,2
2258,19,VSGA17,2
2259,19,MSGT68,2
2260,19,MSGT20,2
2261,19,MSGT30,1
2262,19,VSPP03,2
2263,19,VSPP36,1
2264,19,VSPP20,2
2265,19,MSGT55,2
2266,19,VSSS04,1
2268,19,VSPP34,1
2269,19,VSSS07,2
2270,19,JCGA73,2
2271,19,MSGT62,2
2272,19,MSPP15,2
2275,19,VSPP60,2
2277,19,MSGT02,1
2278,19,VSSS02,1
2279,19,MSGT10,1
2280,19,JCGA70,1
2281,19,MSGT07,1
2282,19,VSCA25,1
2283,19,VSPP04,2
2284,19,MSGT28,2
2286,19,CIS02,2
2287,19,AIS04,2
2289,19,VSSS08,2
2292,19,VSPP11,1
2293,19,MSGT67,2
2294,19,VSPP06,2
2295,19,MSGT12,2
2296,19,VCGA63,2
2297,19,JCGA72,2
2298,19,MSGT11,2
2300,19,MSGT64,1
2301,19,MSGT05,1
2302,19,VSPP05,2
2303,19,MSWR03,1
2304,19,VCBA56,2
2306,19,JCGA74,2
2308,19,MSGT33,2
2309,19,MSGT65,1
2311,19,VSPP31,2
2313,19,VSSS10,2
2314,19,MSGT24,1
2315,19,VIGI01,1
2316,19,VSPP14,2
2317,19,MRLP02,1
2318,19,MRLP07,2
2319,19,MSGT46,2
2320,19,MSGT03,2
2321,19,VCBGSC,2
2322,19,MSGT54,1
2323,19,VRLP01,2
2326,19,MSGT43,1
2327,19,VSPP15,2
2328,19,MSGT04,1
2329,19,MSPP10,2
2331,19,MSGT44,2
2332,19,VSPP23,1
2334,19,MSGT35,1
2335,19,MSCA47,2
2336,19,MSGT90,1
2337,19,VCGA67,2
2338,19,MSWW04,1
2339,19,MSWR05,2
2340,19,MSGT37,2
2341,19,VSPP07,2
2342,19,MSGT34,2
2343,19,MSGT15,2
2346,19,URLP07,1
2347,19,MSGT32,2
2348,19,MSGT51,1
2349,19,MSGA43,1
2351,19,JCGA75,2
2352,19,MSGT17,2
2353,19,MSGT19,2
2354,19,VACM13,2
2355,19,VSPP18,2
2360,20,UPPP01,1
2361,20,VSPP25,1
2362,20,MSGT91,1
2363,20,VSPP33,2
2364,20,JCGA69,1
2365,20,MSGT18,1
2366,20,MSWR01,2
2368,20,VSPP02,1
2369,20,VSSS01,1
2372,20,MSGT66,1
2373,20,VSSS03,1
2376,20,VSPP29,1
2377,20,MSPP03,1
2379,20,URLP01,1
2382,20,VSGA17,1
2384,20,MSGT20,1
2387,20,VSPP36,1
2388,20,VSPP20,2
2389,20,MSGT55,2
2390,20,VSSS04,1
2391,20,MSGT16,1
2392,20,VSPP34,1
2394,20,JCGA73,1
2396,20,MSPP15,1
2399,20,VSPP60,1
2400,20,VIGI06,1
2401,20,MSGT02,1
2402,20,VSSS02,1
2403,20,MSGT10,1
2404,20,JCGA70,1
2406,20,VSCA25,1
2407,20,VSPP04,1
2408,20,MSGT28,2
2409,20,CIS04,2
2410,20,CIS02,1
2412,20,AIS02,1
2413,20,VSSS08,1
2414,20,VSPP32,1
2415,20,MSGT14,1
2416,20,VSPP11,1
2419,20,MSGT12,2
2420,20,VCGA63,1
2421,20,JCGA72,1
2422,20,MSGT11,2
2423,20,MSGT21,2
2424,20,MSGT64,1
2425,20,MSGT05,1
2426,20,VSPP05,2
2427,20,MSWR03,1
2428,20,VCBA56,2
2429,20,MSGT08,2
2431,20,VSPP24,1
2432,20,MSGT33,1
2434,20,MSWR06,1
2435,20,VSPP31,1
2438,20,MSGT24,1
2439,20,VIGI01,1
2440,20,VSPP14,1
2441,20,MRLP02,1
2443,20,MSGT46,1
2444,20,MSGT03,1
2445,20,VCBGSC,1
2446,20,MSGT54,1
2447,20,VRLP01,2
2450,20,MSGT43,1
2451,20,VSPP15,1
2452,20,MSGT04,1
2453,20,MSPP10,1
2454,20,VSPP17,1
2455,20,MSGT44,1
2456,20,VSPP23,1
2457,20,VSPP09,1
2459,20,MSCA47,1
2460,20,MSGT90,1
2461,20,VCGA67,1
2463,20,MSWR05,1
2465,20,VSPP07,2
2466,20,MSGT34,1
2467,20,MSGT15,2
2468,20,MSGT52,1
2469,20,MSGT31,1
2470,20,URLP07,1
2472,20,MSGT51,1
2474,20,MSGT47,1
2476,20,MSGT17,1
2477,20,MSGT19,1
2478,20,VACM13,1
2479,20,VSPP18,1
2480,21,MSPP02,2
2481,21,MSGT01,3
2483,21,MRLP01,3
2484,21,UPPP01,2
2485,21,VSPP25,2
2486,21,MSGT91,3
2488,21,JCGA69,2
2489,21,MSGT18,2
2490,21,MSWR01,2
2491,21,VSSS09,2
2492,21,VSPP02,2
2493,21,VSSS01,2
2494,21,VSCA76,2
2495,21,JCUM01,2
2496,21,MSGT66,2
2497,21,VSSS03,2
2498,21,UPDD01,2
2499,21,MSGT26,2
2500,21,VSPP29,1
2501,21,MSPP03,2
2502,21,VSPP30,2
2504,21,MSGT25,2
2505,21,MSWR07,2
2507,21,MSGT68,2
2508,21,MSGT20,2
2509,21,MSGT30,1
2510,21,VSPP03,2
2513,21,MSGT55,2
2514,21,VSSS04,2
2515,21,MSGT16,2
2516,21,VSPP34,2
2517,21,VSSS07,3
2520,21,MSPP15,2
2521,21,VSPP37,2
2522,21,MSGT40,3
2525,21,MSGT02,2
2526,21,VSSS02,1
2527,21,MSGT10,2
2529,21,MSGT07,2
2530,21,VSCA25,1
2531,21,VSPP04,2
2532,21,MSGT28,2
2534,21,CIS02,3
2535,21,AIS04,3
2536,21,AIS02,2
2537,21,VSSS08,3
2538,21,VSPP32,2
2539,21,MSGT14,2
2541,21,MSGT67,2
2542,21,VSPP06,2
2543,21,MSGT12,3
2544,21,VCGA63,2
2546,21,MSGT11,2
2548,21,MSGT64,2
2551,21,MSWR03,1
2553,21,MSGT08,2
2554,21,JCGA74,2
2557,21,MSGT65,2
2558,21,MSWR06,2
2561,21,VSSS10,2
2562,21,MSGT24,2
2563,21,VIGI01,2
2565,21,MRLP02,2
2567,21,MSGT46,2
2568,21,MSGT03,3
2569,21,VCBGSC,2
2571,21,VRLP01,2
2572,21,VCBA65,2
2573,21,VSSS06,2
2574,21,MSGT43,1
2575,21,VSPP15,2
2576,21,MSGT04,2
2577,21,MSPP10,2
2579,21,MSGT44,2
2580,21,VSPP23,2
2581,21,VSPP09,3
2583,21,MSCA47,3
2584,21,MSGT90,2
2586,21,MSWW04,2
2588,21,MSGT37,2
2589,21,VSPP07,2
2593,21,MSGT31,1
2594,21,URLP07,1
2596,21,MSGT51,2
2597,21,MSGA43,1
2598,21,MSGT47,1
2600,21,MSGT17,1
2601,21,MSGT19,2
2602,21,VACM13,2
2604,22,MSPP02,2
2606,22,VSPP01,1
2607,22,MRLP01,2
2608,22,UPPP01,1
2610,22,MSGT91,2
2616,22,VSPP02,1
2617,22,VSSS01,2
2618,22,VSCA76,1
2621,22,VSSS03,2
2622,22,UPDD01,1
2623,22,MSGT26,1
2624,22,VSPP29,1
2625,22,MSPP03,2
2627,22,URLP01,2
2628,22,MSGT25,2
2629,22,MSWR07,2
2630,22,VSGA17,2
2631,22,MSGT68,1
2634,22,VSPP03,1
2635,22,VSPP36,1
2636,22,VSPP20,2
2637,22,MSGT55,2
2638,22,VSSS04,1
2639,22,MSGT16,2
2640,22,VSPP34,1
2641,22,VSSS07,2
2642,22,JCGA73,2
2643,22,MSGT62,1
2645,22,VSPP37,2
2646,22,MSGT40,2
2648,22,VIGI06,1
2649,22,MSGT02,1
2650,22,VSSS02,1
2651,22,MSGT10,1
2652,22,JCGA70,2
2653,22,MSGT07,1
2654,22,VSCA25,1
2656,22,MSGT28,2
2657,22,CIS04,2
2659,22,AIS04,2
2660,22,AIS02,1
2661,22,VSSS08,2
2662,22,VSPP32,1
2663,22,MSGT14,1
2664,22,VSPP11,1
2665,22,MSGT67,2
2666,22,VSPP06,2
2667,22,MSGT12,2
2668,22,VCGA63,2
2669,22,JCGA72,1
2670,22,MSGT11,2
2672,22,MSGT64,1
2674,22,VSPP05,2
2675,22,MSWR03,1
2676,22,VCBA56,1
2677,22,MSGT08,2
2678,22,JCGA74,1
2679,22,VSPP24,1
2680,22,MSGT33,1
2681,22,MSGT65,1
2682,22,MSWR06,1
2683,22,VSPP31,1
2684,22,MSGT49,1
2686,22,MSGT24,1
2688,22,VSPP14,1
2691,22,MSGT46,2
2693,22,VCBGSC,2
2694,22,MSGT54,1
2696,22,VCBA65,1
2697,22,VSSS06,1
2698,22,MSGT43,1
2700,22,MSGT04,1
2702,22,VSPP17,1
2704,22,VSPP23,1
2705,22,VSPP09,2
2706,22,MSGT35,1
2707,22,MSCA47,2
2708,22,MSGT90,1
2709,22,VCGA67,2
2710,22,MSWW04,1
2711,22,MSWR05,1
2712,22,MSGT37,1
2713,22,VSPP07,2
2714,22,MSGT34,1
2715,22,MSGT15,1
2716,22,MSGT52,2
2717,22,MSGT31,1
2718,22,URLP07,1
2720,22,MSGT51,1
2722,22,MSGT47,1
2724,22,MSGT17,1
2725,22,MSGT19,2
2726,22,VACM13,1
2727,22,VSPP18,1
2730,23,VSPP01,2
2732,23,UPPP01,1
2733,23,VSPP25,1
2734,23,MSGT91,2
2737,23,MSGT18,2
2739,23,VSSS09,2
2741,23,VSSS01,2
2742,23,VSCA76,1
2743,23,JCUM01,1
2744,23,MSGT66,2
2745,23,VSSS03,1
2746,23,UPDD01,1
2747,23,MSGT26,2
2749,23,MSPP03,2
2750,23,VSPP30,2
2751,23,URLP01,2
2752,23,MSGT25,2
2753,23,MSWR07,2
2754,23,VSGA17,2
2755,23,MSGT68,2
2757,23,MSGT30,1
2758,23,VSPP03,2
2759,23,VSPP36,2
2760,23,VSPP20,2
2761,23,MSGT55,2
2763,23,MSGT16,2
2764,23,VSPP34,2
2766,23,JCGA73,2
2767,23,MSGT62,2
2769,23,VSPP37,2
2770,23,MSGT40,2
2772,23,VIGI06,1
2773,23,MSGT02,1
2775,23,MSGT10,2
2776,23,JCGA70,2
2777,23,MSGT07,2
2778,23,VSCA25,1
2780,23,MSGT28,2
2781,23,CIS04,2
2782,23,CIS02,2
2783,23,AIS04,3
2784,23,AIS02,2
2785,23,VSSS08,2
2787,23,MSGT14,1
2788,23,VSPP11,1
2789,23,MSGT67,2
2791,23,MSGT12,2
2792,23,VCGA63,2
2793,23,JCGA72,1
2794,23,MSGT11,2
2795,23,MSGT21,2
2796,23,MSGT64,2
2797,23,MSGT05,1
2798,23,VSPP05,2
2799,23,MSWR03,1
2800,23,VCBA56,2
2801,23,MSGT08,2
2802,23,JCGA74,2
2803,23,VSPP24,2
2805,23,MSGT65,1
2806,23,MSWR06,1
2809,23,VSSS10,2
2812,23,VSPP14,1
2813,23,MRLP02,2
2814,23,MRLP07,2
2815,23,MSGT46,2
2816,23,MSGT03,2
2817,23,VCBGSC,2
2818,23,MSGT54,2
2819,23,VRLP01,2
2820,23,VCBA65,2
2821,23,VSSS06,2
2822,23,MSGT43,1
2823,23,VSPP15,2
2826,23,VSPP17,1
2827,23,MSGT44,2
2828,23,VSPP23,1
2830,23,MSGT35,2
2833,23,VCGA67,2
2835,23,MSWR05,2
2836,23,MSGT37,2
2837,23,VSPP07,2
2838,23,MSGT34,1
2840,23,MSGT52,2
2841,23,MSGT31,1
2842,23,URLP07,1
2843,23,MSGT32,2
2845,23,MSGA43,1
2846,23,MSGT47,2
2847,23,JCGA75,2
2848,23,MSGT17,2
2850,23,VACM13,2
2851,23,VSPP18,2
2852,24,MSPP02,2
2853,24,MSGT01,2
2854,24,VSPP01,1
2855,24,MRLP01,2
2857,24,VSPP25,1
2859,24,VSPP33,2
2860,24,JCGA69,1
2861,24,MSGT18,2
2863,24,VSSS09,2
2864,24,VSPP02,1
2865,24,VSSS01,1
2866,24,VSCA76,1
2867,24,JCUM01,1
2868,24,MSGT66,2
2869,24,VSSS03,1
2871,24,MSGT26,1
2872,24,VSPP29,1
2873,24,MSPP03,1
2874,24,VSPP30,2
2875,24,URLP01,1
2876,24,MSGT25,1
2877,24,MSWR07,2
2878,24,VSGA17,1
2879,24,MSGT68,2
2881,24,MSGT30,1
2883,24,VSPP36,1
2885,24,MSGT55,2
2886,24,VSSS04,1
2887,24,MSGT16,2
2888,24,VSPP34,1
2889,24,VSSS07,2
2890,24,JCGA73,1
2891,24,MSGT62,2
2892,24,MSPP15,2
2894,24,MSGT40,2
2895,24,VSPP60,1
2897,24,MSGT02,1
2898,24,VSSS02,1
2900,24,JCGA70,1
2901,24,MSGT07,1
2902,24,VSCA25,1
2903,24,VSPP04,1
2904,24,MSGT28,2
2905,24,CIS04,2
2908,24,AIS02,1
2909,24,VSSS08,2
2910,24,VSPP32,1
2912,24,VSPP11,1
2913,24,MSGT67,2
2915,24,MSGT12,2
2916,24,VCGA63,2
2917,24,JCGA72,2
2918,24,MSGT11,2
2920,24,MSGT64,1
2921,24,MSGT05,1
2923,24,MSWR03,1
2924,24,VCBA56,2
2925,24,MSGT08,2
2926,24,JCGA74,1
2927,24,VSPP24,1
2928,24,MSGT33,1
2930,24,MSWR06,1
2931,24,VSPP31,1
2932,24,MSGT49,1
2934,24,MSGT24,1
2935,24,VIGI01,1
2937,24,MRLP02,1
2940,24,MSGT03,2
2942,24,MSGT54,1
2943,24,VRLP01,2
2945,24,VSSS06,2
2946,24,MSGT43,1
2947,24,VSPP15,1
2948,24,MSGT04,1
2949,24,MSPP10,1
2951,24,MSGT44,1
2952,24,VSPP23,1
2953,24,VSPP09,2
2954,24,MSGT35,1
2955,24,MSCA47,2
2956,24,MSGT90,1
2957,24,VCGA67,1
2958,24,MSWW04,1
2959,24,MSWR05,1
2960,24,MSGT37,2
2962,24,MSGT34,2
2963,24,MSGT15,1
2964,24,MSGT52,1
2966,24,URLP07,1
2967,24,MSGT32,2
2968,24,MSGT51,1
2970,24,MSGT47,1
2971,24,JCGA75,2
2972,24,MSGT17,1
2973,24,MSGT19,1
2974,24,VACM13,2
2975,24,VSPP18,1
2976,25,MSPP02,2
2978,25,VSPP01,2
2981,25,VSPP25,1
2982,25,MSGT91,2
2983,25,VSPP33,2
2985,25,MSGT18,2
2986,25,MSWR01,2
2987,25,VSSS09,2
2988,25,VSPP02,1
2990,25,VSCA76,1
2991,25,JCUM01,1
2992,25,MSGT66,1
